productName,packSize,binLocation,productCode,abcCategory,allocatedStock,barcode1,caseSize,departmentName,doNotStockReason,expiryDate,groupName,markupPercentage,maxOrderQuantity,minPurchaseQuantity,minWarehouseStockLevel,onOrder,palletSize,purchaseInCases,isSeasonal,stockLevel,storageCondition,supplierName,tradePrice,retailPrice,vatRate
AA CK ETERNITY FOR HER 50ML EDP 3PC SET (P23)***,50ML,BAZN4,8793200,,0,3.62E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE PHARM SUPP,28.75,35,20
AA CK ETERNITY WOMAN 50ML EDP 3PC SET (P24)***,50ML,BAZN4,8820730,,0,3.62E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,ALLEGRO-FRAGRANCES,33.07,42,20
AA CK EUPHORIA  WOMAN EDP 50ML & BODY LOTION 2PC SET (P24)***,50ML,BAZN5,8820748,,0,3.62E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,ALLEGRO-FRAGRANCES,34.1,53,20
AA CK EVERYONE 50ML EDT 2PC SET P22,2PC,BAZO3,8756322,,0,3.62E+12,1,PERFUMES,,,LADIES PERFUME SETS,,2,,,0,,FALSE,FALSE,2,,ALLEGRO-FRAGRANCES,15.95,19.99,20
AA COACH LOVE EDP 50ML + 7.5ML TRAVEL SPRAY (P24)***,2PC,BAZN4,8822082,,0,3.39E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,KGA,20.23,37,20
AA COACH WILD ROSE EDP 50ML + 7.5ML TRAVEL SPRAY (P25),2PC,BAZH3,8822074,,0,3.39E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,5,,KGA,30.34,56,20
AA COACH WOMAN GOLD EDP 50ML + 7.5ML TRAVEL SPRAY (P25),2PC,BAZL5,8822108,,0,3.39E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,2,,KGA,33.84,62,20
AA COOLWATER WOMAN 30ML 2 PCE 21,30ML,BAZH4,9924416,,0,3.62E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,2,,FRAGRANCE PHARM SUPP,11.5,16,20
AA COOLWATER WOMENS 30ML 2PC SET (P23),SET,BAZN3,8793341,,0,3.62E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,1,,FRAGRANCE PHARM SUPP,14.95,25,20
AA D&G DEVOTION EDP 50ML + 10ML TRAVEL SPRAY (P24)***,2PC,BAZL4,8790107,,0,8.06E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,1,,PRIMELINE,55.35,100,20
AA D&G DEVOTION EDP 50ML + MINI MASCARA + TS (P25),3PCE,BAZK4,8822769,,0,8.06E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,1,,,6,,FALSE,FALSE,0,,PRIMELINE,53.6,102,20
AA D&G Q EDP 50ML & 5ml 2 PCE SET (P23)***,SET,BAZH4,8795932,,0,8.06E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,3,,PRIMELINE,52.43,95,20
AA D&G Q EDP 50ML + 10 ML MINI SET (P24)***,2PEC,BAZK5,8822793,,0,8.05E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,5,,PRIMELINE,51.47,97,20
AA DKNY 24/7 EDP 50ML + 15ML EDP TRAVEL SPRAY (P24)***,2PC,BAZP5,8822116,,0,85715961044,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,KGA,22.03,42,20
AA DKNY BE DELICIOUS 30ML EDP + 100ML BODY LOTION (P25),2PC,BAZF3,8822124,,0,85715961167,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,24,,FALSE,FALSE,4,,FRAGRANCE PHARM SUPP,14.25,39,20
AA DKNY LADIES FRESH BLOSSOM 100ML 3 PCE SET (P25),3 PCE,BAZL5,9887498,,0,85715961198,1,PERFUMES,,,LADIES PERFUME SETS,,,,,60,,FALSE,FALSE,2,,,21.95,40,20
AA DKNY ORIGINAL WOMEN 100ML EDT + 100ML BODY LOTION (P24),2PC,BAZO3,8822140,,0,85715952189,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,KGA,22.75,42,20
AA E ARDEN 5TH AVE 125ML EDT 2PC SET (P25),SET,BAZG3,8825119,,0,85805260620,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,24,,ARDEN,15.7,30,20
AA E ARDEN EIGHT HOUR HYDRAPLAY STARTER SET 3 PCE(P25),SET(WHITE),BAZG4,8825077,,0,85805378004,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,23,,ARDEN,20.41,39,20
AA E ARDEN EIGHT HOUR SKIN ESSENTIALS 3 PCE SET (P25),SET,BAZG3,8825085,,0,85805580803,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,29,,ARDEN,19.36,37,20
AA E ARDEN MEZMEREYES MASCARA 3 PCE SET (P25),SET,BAZF4,8825101,,0,85805259228,1,COSMETICS,Christmas Line,,ARDEN COSMETICS,,,,,0,,FALSE,FALSE,12,,ARDEN,15.17,29,20
AA E ARDEN SUNFLOWERS 100ML EDT MASS SET  (P22),SET,BAZO3,8713786,,0,85805213411,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,ARDEN,9.41,17.99,20
AA E ARDEN SUNFLOWERS EDT 2PC SET (P25),SET,BAZF4,8825127,,0,85805260613,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,12,,ARDEN,12.56,20,20
AA E ARDEN WHITE DIAMONDS 50ML EDT 4PC SET (P25),SET,BAZP3,8825135,,0,7.19E+11,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,8,,ARDEN,16.22,31,20
AA ELIE SAAB ELIXIR EDP 50ML + 10ML TSPRAY*** (P23),2PC,BAZH4,8790206,,0,7.64E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PRIMELINE,49.04,89,20
AA ELIE SAAB GIRL OF NOW 50ML 2 PCE SET (P22)***,50ML,BAZM3,8760274,,0,7.64E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PRIMELINE,39.64,60,20
AA ELIE SAAB LE PARFUM 2 PCE SET (P22),50ML,BAZL3,8760282,,0,7.64E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PRIMELINE,42.43,59,20
AA ELIE SAAB LE PARFUM EDP 50ML SET (P25),SET,BAZG3,8790198,,0,7.64E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,6,,FALSE,FALSE,2,,PRIMELINE,49.13,88,20
AA ELLE LEdition Eau de Parfum (30ml + 100ml Body Lotion),2 PCE,BAZO4,8711830,,0,5.06E+12,0,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,2,,PRIMELINE,12.28,14,20
AA FAME 50ML EDP 3 PCE SET (P23),3 PCE,BAZJ5,8793820,,0,3.35E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,25.66,49,20
AA FAME 80ML EDP 3 PCE SET (P23),3 PCE,BAZH3,8793838,,0,3.35E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,61.78,75,20
AA FAME EDP 50ML + 100ML BODY LOTION + 10ML PS (P25),3PCE,BAZK5,8821795,,0,3.35E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,140,,FALSE,FALSE,16,,PUIG,51.83,99,20
AA FAME EDP 80ML + 100ML BODY LOTION + 10ML PS (P25),3PCE,BAZO3,8821787,,0,3.35E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,52.36,100,20
AA FCUK FRICTION 100ML EDT 3PC SET (P23)***,SET,BAZH3,8793226,,0,85715675262,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,3,,FRAGRANCE PHARM SUPP,11.95,19.99,20
AA GHOST DEEP NIGHT EDT 50ML +50ML + ELIXIR 10ML SET (P25),3PC,BAZT5,9571944,,0,5.05E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,40,,FALSE,FALSE,11,,PRIMELINE,25.66,46,20
AA GHOST EDT 30ML 2PC SET (P23),SET,BAZP3,8800302,,0,5.05E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE PHARM SUPP,17.5,29,20
AA GHOST MINI MOON COLLECTION (P25),TRIO,BAZP4,8822660,,0,5.05E+11,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,50,,FALSE,FALSE,15,,PRIMELINE,18.4,35,20
AA GHOST ORB OF THE NIGHT 30ML SET (P22),,BAZL3,8760167,,0,5.05E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,'-,18.43,24.99,20
AA GHOST ORIGINAL EDT 30ML SET (P25),2PC,BAZK3,8760142,,0,5.05E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,40,,FALSE,FALSE,6,,PRIMELINE,18.4,35,20
AA GHOST PURITY 30ML EDT GIFT SET,30ML,BAZN3,8711756,,0,5.05E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,0,,PRIMELINE,13.96,25,20
AA GHOST SWEETHEART 30ML SET (P22)***,,BAZO3,8760159,,0,5.05E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,'-,18.43,24.99,20
AA GHOST SWEETHEART 50ML + GHOST 50ML EDT DUO (P25),2X50ML,BAZR5,8822637,,0,5.05E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,130,,FALSE,FALSE,16,,PRIMELINE,25.66,46,20
AA GHOST THE FRAGRANCE 5ML + LIP OIL GIFT BAUBLE (P24),BAUBLE,BAZL3,8831703,,0,5.05E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PRIMELINE,6.7,10.99,20
AA GIORGIO BEV HILLS 90ML EDT 2 PCE SET (P25),SET,BAZG4,8825143,,0,7.19E+11,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,16,,ARDEN,12.56,24,20
AA GUESS ICONIC 100ML EDP + 100ML BODY LOTION + TS (P25),4PCE,BAZS4,8822157,,0,85715349415,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,5,,KGA,33.59,67,20
AA GUESS ICONIC 50ML EDP + 15ML TS (P25),2PCE,BAZO3,8822173,,0,85715330215,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,1,,KGA,28.16,52,20
AA HUGO BOSS THE SCENT EDP 30ML & BODY LOTION (P24)***,2PC,BAZO5,8820870,,0,3.62E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,ALLEGRO-FRAGRANCES,35.73,44,20
AA IM ROSE & ROSE EDP (p22),50ML,BAZL4,9924523,,0,3.42E+12,0,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PRIMELINE,36.29,45,20
AA ISSEY MIYAKE LEAU DISSEY FEMME 50ML EDP + 50ML BODY LOTION + 50ML SHOWERGEL SET (P24)***,3PCE,BAZP5,8822728,,0,,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PRIMELINE,42.63,78,20
AA ISSEY MIYAKE LEAU DISSEY FEMME 50ML EDPI (P25),3PCE,BAZG3,9416231,,0,3.42E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,6,,FALSE,FALSE,2,,PRIMELINE,52.48,94,20
AA ISSEY MIYAKE LEAU DISSEY FEMME 50ML EDT (P25),3PCE,BAZK3,8827974,,0,3.42E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,16,,FALSE,FALSE,4,,PRIMELINE,44.67,80,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY ANGELIC (P24),JENSET230,BAZN4,8824468,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,2,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,7.91,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY BELLE (P25),JENSET209,BAZR5,8790388,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,15,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY CAROT RED 43 (P25),JENSET231,BAZN5,9606435,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,48,,FALSE,FALSE,0,,,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY FLORAL EXPLOSION (P25),JENSET206,BAZN4,8790396,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,25,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY LIBERTE (P25),JENSET219,BAZP4,8824450,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,24,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY OLYMPIA (P25),JENSET202,BAZN4,8824385,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,19,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY OPIUM (P25),JENSET201,BAZN4,8824377,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,3,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY PARADOX BLOOM (P25),JENSET265,BAZP4,9486549,,0,6.30E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,72,,FALSE,FALSE,0,,,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY POMEGRANTE (P25),JENSET40,BAZO4,8790370,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,25,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY SHE (P25),JENSET203,BAZP3,8824393,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY THE SHOE (P25),JENSET207,BAZN5,8824427,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,27,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY UFO (P24),JENSET205,ZZK-01,8824419,,0,,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,7.38,13.99,20
AA JENNY GLOW 2PC 30ML + 150ML BODYSPRAY UFO (P25),JENSET205,BAZO3,,,0,,1,,,,,,3,,,0,,FALSE,FALSE,40,,,7.35,14.99,0
AA JENNY GLOW 2PC 30ML + BODYSPRAY CHANCE IT (P25),JENSET44,BAZO5,8717910,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,38,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + BODYSPRAY LIME & BASIL (P25),JENSET41,BAZO3,8717860,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,68,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + BODYSPRAY MADAME (P25),JENSET45,BAZP4,8790404,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,29,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 2PC 30ML + BODYSPRAY WOOD & SAGE (P24)***,JENSET43,BAZK5,8717878,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,7.38,12.99,20
AA JENNY GLOW 3PC 30ML + 15ML + 150ML BODYSPRAY PARADOX BLOOM(P25),JENSET262,BAZS4,9458050,,0,6.30E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,48,,FALSE,FALSE,0,,,9.8,19.99,20
AA JENNY GLOW 3PC 30ML + BODY LOTION + PS ANGELIC (P24),JENSET245,ZZK-01,8824500,,0,6.29E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,10.02,18.99,20
AA JENNY GLOW 3PC 30ML + BODY LOTION + PS BELLE (P24),JENSET239,BAZN4,8824484,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,10.02,18.99,20
AA JENNY GLOW 3PC 30ML + BODY LOTION + PS OLYMPIA (P24),JENSET236,BAZN3,8824476,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,10.02,18.99,20
AA JENNY GLOW 3PC 30ML + BODY LOTION + PS OPIUM (P24),JENSET,ZZK-04 ,8831919,,0,6.29E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,10.02,18.99,20
AA JENNY GLOW 3PC 30ML + BODY LOTION + PS UFO (P24),JENSET240,BAZN4,8824492,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,10.02,18.99,20
AA JENNY GLOW 3X15ML BELLE UFO SHE (P25),JENSET225,BAZG4,8824534,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,4,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 3X15ML CAROT RED ADOOR ANGELIC (P25),JENSET229,BAZJ3,9510132,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,0,,,7.35,14.99,20
AA JENNY GLOW 3X15ML MADAM CHANCE FLORAL (P25),JENSET227,BAZI3,8824542,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,7.35,14.99,20
AA JENNY GLOW 3X15ML SHOE POMEGRANTE MYRRH (P25),JENSET226,BAZH4,9444621,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,3,,,0,,FALSE,FALSE,0,,,7.35,14.99,20
AA JENNY GLOW 4X15ML OLYMPIA OPIUM BELLE BILLIONAIRE (P24),JENSET221,BAZN5,8824526,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,10.54,18.99,20
AA JENNY GLOW 5PC 30ML ASSORTMENT SET (P24),JENSET37,BAZH3,8824518,,0,6.29E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,1,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,15.82,27.99,20
AA JENNY GLOW 5X30ML ASSORTMENT SET (P24)***,JENSET39,BAZJ4,8722829,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,2,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,15.82,34,20
AA JENNY GLOW JO MINIS 5 PCE SET L&B Peony (P23)***,5x30ml,BAZP3,9923475,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,17.74,29.99,20
AA JENNY GLOW LIME AND BASIL 80ML 3 PCE SET (P23),2 PCE,BAZR3,8790362,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,3,,FRAGRANCE ROC RONOCC,10.75,19.99,20
AA JENNY GLOW MIX MINIS 5 PCE SET UFO(P23)***,5x30ml,BAZO3,8722837,,0,6.29E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,FRAGRANCE ROC RONOCC,17.74,29.99,20
AA JIMMY CHOO I WANT CHOO EDP 60ML + 100ML BODY LOTION (P25),2PCE,BAZH5,8822199,,0,3.39E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,5,,KGA,41.16,76,20
AA JIMMY CHOO I WANT CHOO EDP 60ML 2 PCE SET (P23),60ml,BAZJ5,8789729,,0,3.39E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,KGA,39,55,20
AA JIMMY CHOO I WANT CHOO FOREVER EDP 60ML 2 PCE SET (P23),60ML,BAZJ3,8789737,,0,3.39E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,KGA,39,69,20
AA JIMMY CHOO I WANT CHOO WITH LOVE EDP 60ML + 10ML TRAVEL SPRAY (P25),2PCE,BAZI3,8754756,,0,3.39E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,8,,KGA,41.16,76,20
AA JIMMY CHOO LE PARFUM EDP 60ML + 100ML BODY LOTION (P25),2PCE,BAZL4,8822207,,0,3.39E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,9,,KGA,44.96,83,20
AA JIMMY CHOO ORIGINAL EDP 60ML + 100ML BODY LOTION (P25),2PCE,BAZH3,8822181,,0,3.39E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,5,,KGA,37.91,70,20
AA JIMMY CHOO ORIGINAL EDP 60ML 2 PCE SET (P23),60ml,BAZP4,8789711,,0,3.39E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,KGA,35.75,54,20
AA JIMMY CHOO ROSE PASSION EDP 60ML 2 PCE SET (P23),60ml,BAZJ5,9616954,,0,3.39E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,KGA,35.75,66,20
AA JPG CLASSIQUE 50ML EDT + 75ML BODY LOTION + PS (P25),3PCE,PALL7,8821910,,0,8.44E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,36,,FALSE,FALSE,6,,PUIG,45.03,86,20
AA JPG CLASSIQUE 50ML EDT 2 PCE SET (P23)***,2 PCE,BAZK5,,,0,8.44E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,39.95,48,20
AA JPG DIVINE EDP 100ML + 75ML BODY LOTION (P24)***,2PCE,BAZP4,8821928,,0,8.44E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,64.56,85,20
AA JPG DIVINE EDP 50ML + 75ML BODY LOTION + MINI SPRAY (P25),2PCE,PALL7,8821936,,0,8.44E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,24,,FALSE,FALSE,4,,PUIG,53.93,103,20
AA JPG NEW FEMME 100ML EDP 2 PCE SET (P23)***,2 PCE,BAZK3,8793879,,0,8.44E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,65.45,79,20
AA JPG NEW FEMME 50ML EDP 2 PCE SET (P23)***,3 PCE,BAZI5,8792129,,0,8.44E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,48.17,57.8,20
AA JPG SCANDAL EDP 50ML + 75ML BODY LOTION + MINI SPRAY (P25),3PCE,BAZJ5,8821894,,0,8.44E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,24,,FALSE,FALSE,3,,PUIG,48.17,92,20
AA JPG SCANDAL EDP 50ML 3 PCE SET (P23),3 PCE,BAZG3,,,0,8.44E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,41.68,59,20
AA KYLIE JENNER COSMIC EDP 50ML +  5ML KYLASH (P25),2PC,BAZG5,8829830,,3,4.06E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,40,,FALSE,FALSE,7,,,26.83,46,20
AA LADY MILLION EDP 50ML + 100ML BODY LOTION + 10ML PS (P25),3PCE,BAZH5,8821761,,0,3.35E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,180,,FALSE,FALSE,5,,PUIG,46.6,89,20
AA LADY MILLION EDP 80ML + 100ML BODY LOTION + 10ML PS (P24)***,3PCE,BAZN3,8821779,,0,3.35E+12,1,PERFUMES,,,LADIES PERFUME SETS,,,,,0,,FALSE,FALSE,0,,PUIG,43.98,79,20
AA MARC JACOBS DAISY 4 PCE MINIS (P25),4 PCE,BAZF3,8793861,,0,3.62E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,60,,FALSE,FALSE,11,,,27.25,55,20
AA MARC JACOBS DAISY EDT 100ML 3PC SET (P25),3PCE,BAZG5,8820763,,0,3.62E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,40,,FALSE,FALSE,11,,ALLEGRO-FRAGRANCES,55.25,102,20
AA MARC JACOBS DAISY EDT 50ML 2PC SET (P25),2PCE,BAZF5,8820755,,0,3.62E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,80,,FALSE,FALSE,9,,ALLEGRO-FRAGRANCES,40.63,75,20
AA MARC JACOBS DAISY WILD EDT 50ML + 10ML PURSE SPRAY (P25),2PCE,BAZH5,8820797,,0,3.62E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,180,,FALSE,FALSE,27,,ALLEGRO-FRAGRANCES,46.04,79,20
AA MARC JACOBS EAU SO FRESH EDT 75ML 2PC SET (P25),2PCE,BAZI4,8820789,,0,3.62E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,30,,FALSE,FALSE,9,,ALLEGRO-FRAGRANCES,44.96,83,20
AA MARC JACOBS LOVE EDT 50ML + 10ML PURSE SPRAY (P25),2PCE,BAZF3,8820771,,0,3.62E+12,1,PERFUMES,Christmas Line,,LADIES PERFUME SETS,,,,,30,,FALSE,FALSE,9,,ALLEGRO-FRAGRANCES,40.63,75,20
